,year,Origen,Destino,Refugiados,Busca_asilo,Rechazados,Desplazamiento_interno,Rechazados_interno
3420,2010,Tunisia,Spain,19,0,0,0,0
3421,2010,Türkiye,Spain,8,5,0,0,0
3422,2010,Uganda,Spain,0,14,0,0,0
3423,2010,Ukraine,Spain,25,0,0,0,0
3424,2010,United States of America,Spain,0,6,0,0,0
3425,2010,Uzbekistan,Spain,7,0,0,0,0
3426,2010,Venezuela (Bolivarian Republic of),Spain,31,21,0,0,0
3427,2010,Western Sahara,Spain,0,7,0,0,0
3428,2010,Zimbabwe,Spain,0,9,0,0,0
3429,2010,Stateless,Spain,108,0,0,0,0
3430,2010,Unknown,Spain,71,5,0,0,0
3431,2010,Cambodia,Viet Nam,1928,0,0,0,0
3432,2010,Stateless,Viet Nam,0,0,0,0,0
3433,2010,Central African Rep.,Sudan,3686,0,22,0,0
3434,2010,Chad,Sudan,39578,15,0,0,0
3435,2010,Cameroon,Sudan,0,8,0,0,0
3436,2010,Dem. Rep. of the Congo,Sudan,20980,0,0,0,0
3437,2010,Eritrea,Sudan,103798,2395,0,0,0
3438,2010,Ethiopia,Sudan,9101,3220,0,0,0
3439,2010,Guinea,Sudan,0,6,0,0,0
3440,2010,Cote d'Ivoire,Sudan,0,5,0,0,0
3441,2010,Liberia,Sudan,0,29,0,0,0
3442,2010,Nigeria,Sudan,0,16,0,0,0
3443,2010,Sierra Leone,Sudan,0,5,0,0,0
3444,2010,Somalia,Sudan,86,107,0,0,0
3445,2010,Sudan,Sudan,0,0,0,1624100,143000
3446,2010,Uganda,Sudan,952,0,44,0,0
3447,2010,Unknown,Sudan,124,232,0,0,0
3448,2010,Afghanistan,Slovakia,135,0,0,0,0
3449,2010,Armenia,Slovakia,10,0,0,0,0
3450,2010,China,Slovakia,5,0,0,0,0
3451,2010,Cameroon,Slovakia,5,0,0,0,0
3452,2010,Congo,Slovakia,7,0,0,0,0
3453,2010,Dem. Rep. of the Congo,Slovakia,8,0,0,0,0
3454,2010,Cuba,Slovakia,21,0,0,0,0
3455,2010,Palestinian,Slovakia,8,0,0,0,0
3456,2010,Cote d'Ivoire,Slovakia,5,0,0,0,0
3457,2010,Iran (Islamic Rep. of),Slovakia,31,0,0,0,0
3458,2010,Iraq,Slovakia,92,0,0,0,0
3459,2010,Pakistan,Slovakia,5,0,0,0,0
3460,2010,Russian Federation,Slovakia,14,0,0,0,0
3461,2010,Serbia and Kosovo: S/RES/1244 (1999),Slovakia,15,0,0,0,0
3462,2010,Somalia,Slovakia,37,0,0,0,0
3463,2010,Syrian Arab Rep.,Slovakia,22,0,0,0,0
3464,2010,Ukraine,Slovakia,17,0,0,0,0
3465,2010,Uzbekistan,Slovakia,5,0,0,0,0
3466,2010,Stateless,Slovakia,9,0,0,0,0
3467,2010,Unknown,Slovakia,0,267,0,0,0
3468,2010,Afghanistan,Slovenia,6,9,0,0,0
3469,2010,Algeria,Slovenia,0,5,0,0,0
3470,2010,Belarus,Slovenia,0,5,0,0,0
3471,2010,Bosnia and Herzegovina,Slovenia,142,16,29,0,0
3472,2010,Cameroon,Slovenia,5,0,0,0,0
3473,2010,Dem. Rep. of the Congo,Slovenia,5,0,0,0,0
3474,2010,Eritrea,Slovenia,5,0,0,0,0
3475,2010,Croatia,Slovenia,0,5,0,0,0
3476,2010,Iran (Islamic Rep. of),Slovenia,5,9,0,0,0
3477,2010,Iraq,Slovenia,9,0,0,0,0
3478,2010,Kazakhstan,Slovenia,5,0,0,0,0
3479,2010,Liberia,Slovenia,13,0,0,0,0
3480,2010,Nigeria,Slovenia,5,12,0,0,0
3481,2010,Russian Federation,Slovenia,0,6,0,0,0
3482,2010,Serbia and Kosovo: S/RES/1244 (1999),Slovenia,5,20,0,0,0
3483,2010,Sierra Leone,Slovenia,7,0,0,0,0
3484,2010,Somalia,Slovenia,9,5,0,0,0
3485,2010,Sudan,Slovenia,89,5,0,0,0
3486,2010,Türkiye,Slovenia,0,10,0,0,0
3487,2010,Uzbekistan,Slovenia,5,0,0,0,0
3488,2010,Western Sahara,Slovenia,0,5,0,0,0
3489,2010,Stateless,Slovenia,0,0,0,0,0
3490,2010,Angola,Eswatini,95,0,0,0,0
3491,2010,Burundi,Eswatini,170,0,0,0,0
3492,2010,Congo,Eswatini,56,0,0,0,0
3493,2010,Dem. Rep. of the Congo,Eswatini,126,0,0,0,0
3494,2010,Ethiopia,Eswatini,24,0,0,0,0
3495,2010,Liberia,Eswatini,36,0,0,0,0
3496,2010,Sri Lanka,Eswatini,17,0,0,0,0
3497,2010,Rwanda,Eswatini,108,0,0,0,0
3498,2010,Sierra Leone,Eswatini,13,0,0,0,0
3499,2010,Somalia,Eswatini,69,0,0,0,0
3500,2010,Uganda,Eswatini,43,0,0,0,0
3501,2010,Afghanistan,Sweden,4150,1708,0,0,0
3502,2010,Albania,Sweden,166,39,0,0,0
3503,2010,Algeria,Sweden,86,135,0,0,0
3504,2010,Angola,Sweden,108,23,0,0,0
3505,2010,Egypt,Sweden,112,146,0,0,0
3506,2010,Argentina,Sweden,5,0,0,0,0
3507,2010,Armenia,Sweden,599,242,0,0,0
3508,2010,Azerbaijan,Sweden,781,364,0,0,0
3509,2010,Burundi,Sweden,1292,25,0,0,0
3510,2010,Belgium,Sweden,15,0,0,0,0
3511,2010,Benin,Sweden,5,10,0,0,0
3512,2010,Bangladesh,Sweden,285,112,0,0,0
3513,2010,Bhutan,Sweden,9,0,0,0,0
3514,2010,Burkina Faso,Sweden,5,0,0,0,0
3515,2010,Belarus,Sweden,209,245,0,0,0
3516,2010,Bolivia (Plurinational State of),Sweden,49,22,0,0,0
3517,2010,Botswana,Sweden,0,5,0,0,0
3518,2010,Bosnia and Herzegovina,Sweden,2341,78,201,0,0
3519,2010,Bulgaria,Sweden,29,7,0,0,0
3520,2010,Cambodia,Sweden,7,0,0,0,0
3521,2010,Chad,Sweden,8,5,0,0,0
3522,2010,China,Sweden,148,91,0,0,0
3523,2010,Chile,Sweden,42,6,0,0,0
3524,2010,Cameroon,Sweden,58,23,0,0,0
3525,2010,Congo,Sweden,52,11,0,0,0
3526,2010,Dem. Rep. of the Congo,Sweden,240,87,0,0,0
3527,2010,Colombia,Sweden,186,17,0,0,0
3528,2010,Cuba,Sweden,91,17,0,0,0
3529,2010,Djibouti,Sweden,0,5,0,0,0
3530,2010,Ecuador,Sweden,60,0,0,0,0
3531,2010,Equatorial Guinea,Sweden,5,0,0,0,0
3532,2010,Eritrea,Sweden,3921,580,0,0,0
3533,2010,Estonia,Sweden,8,0,0,0,0
3534,2010,Ethiopia,Sweden,326,168,0,0,0
3535,2010,Gambia,Sweden,27,43,0,0,0
3536,2010,United Kingdom of Great Britain and Northern Ireland,Sweden,5,0,0,0,0
3537,2010,Georgia,Sweden,173,166,0,0,0
3538,2010,Germany,Sweden,5,0,0,0,0
3539,2010,Ghana,Sweden,8,38,0,0,0
3540,2010,Guinea-Bissau,Sweden,5,0,0,0,0
3541,2010,Greece,Sweden,5,0,0,0,0
3542,2010,Guatemala,Sweden,7,0,0,0,0
3543,2010,Guinea,Sweden,46,34,0,0,0
3544,2010,Haiti,Sweden,0,5,0,0,0
3545,2010,Honduras,Sweden,16,10,0,0,0
3546,2010,Croatia,Sweden,84,15,0,0,0
3547,2010,Cote d'Ivoire,Sweden,46,19,0,0,0
3548,2010,India,Sweden,58,41,0,0,0
3549,2010,Indonesia,Sweden,6,0,0,0,0
3550,2010,Iran (Islamic Rep. of),Sweden,2360,1270,0,0,0
3551,2010,Iraq,Sweden,29013,1580,0,0,0
3552,2010,Israel,Sweden,32,21,0,0,0
3553,2010,Italy,Sweden,0,5,0,0,0
3554,2010,Jordan,Sweden,328,88,0,0,0
3555,2010,Kazakhstan,Sweden,377,282,0,0,0
3556,2010,Kenya,Sweden,54,113,0,0,0
3557,2010,Kyrgyzstan,Sweden,150,442,0,0,0
3558,2010,Kiribati,Sweden,31,0,0,0,0
3559,2010,Rep. of Korea,Sweden,11,0,0,0,0
3560,2010,Dem. People's Rep. of Korea,Sweden,8,11,0,0,0
3561,2010,Kuwait,Sweden,5,7,0,0,0
3562,2010,Lao People's Dem. Rep.,Sweden,7,0,0,0,0
3563,2010,Liberia,Sweden,31,16,0,0,0
3564,2010,Libya,Sweden,213,246,0,0,0
3565,2010,Lebanon,Sweden,454,164,0,0,0
3566,2010,Sri Lanka,Sweden,47,45,0,0,0
3567,2010,Lithuania,Sweden,12,7,0,0,0
3568,2010,Latvia,Sweden,14,0,0,0,0
3569,2010,Mauritania,Sweden,9,8,0,0,0
3570,2010,North Macedonia,Sweden,130,327,0,0,0
3571,2010,Rep. of Moldova,Sweden,16,0,0,0,0
3572,2010,Mali,Sweden,5,5,0,0,0
3573,2010,Malaysia,Sweden,5,0,0,0,0
3574,2010,Mongolia,Sweden,125,629,0,0,0
3575,2010,Morocco,Sweden,55,50,0,0,0
3576,2010,Montenegro,Sweden,42,25,0,0,0
3577,2010,Myanmar,Sweden,46,5,0,0,0
3578,2010,Nepal,Sweden,19,26,0,0,0
3579,2010,Netherlands (Kingdom of the),Sweden,5,0,0,0,0
3580,2010,Niger,Sweden,0,5,0,0,0
3581,2010,Nicaragua,Sweden,7,16,0,0,0
3582,2010,Nigeria,Sweden,124,225,0,0,0
3583,2010,Pakistan,Sweden,186,120,0,0,0
3584,2010,Paraguay,Sweden,0,5,0,0,0
3585,2010,Peru,Sweden,82,5,0,0,0
3586,2010,Philippines,Sweden,38,5,0,0,0
3587,2010,Poland,Sweden,14,0,0,0,0
3588,2010,Romania,Sweden,38,0,0,0,0
3589,2010,South Africa,Sweden,0,5,0,0,0
3590,2010,Russian Federation,Sweden,1739,767,0,0,0
3591,2010,Rwanda,Sweden,48,5,0,0,0
3592,2010,El Salvador,Sweden,29,31,0,0,0
3593,2010,Saudi Arabia,Sweden,5,9,0,0,0
3594,2010,Serbia and Kosovo: S/RES/1244 (1999),Sweden,6848,2824,0,0,0
3595,2010,Senegal,Sweden,5,14,0,0,0
3596,2010,Sierra Leone,Sweden,42,21,0,0,0
3597,2010,Somalia,Sweden,15238,1553,0,0,0
3598,2010,Viet Nam,Sweden,103,110,0,0,0
3599,2010,Sudan,Sweden,209,69,0,0,0
3600,2010,Slovakia,Sweden,6,0,0,0,0
3601,2010,Sweden,Sweden,0,5,0,0,0
3602,2010,Syrian Arab Rep.,Sweden,1169,371,0,0,0
3603,2010,United Rep. of Tanzania,Sweden,14,15,0,0,0
3604,2010,Thailand,Sweden,18,5,0,0,0
3605,2010,Tajikistan,Sweden,45,47,0,0,0
3606,2010,Turkmenistan,Sweden,62,12,0,0,0
3607,2010,Togo,Sweden,13,10,0,0,0
3608,2010,Tunisia,Sweden,47,29,0,0,0
3609,2010,Türkiye,Sweden,627,198,0,0,0
3610,2010,Uganda,Sweden,66,69,0,0,0
3611,2010,Ukraine,Sweden,140,111,0,0,0
3612,2010,United States of America,Sweden,11,0,0,0,0
3613,2010,Uzbekistan,Sweden,1413,321,0,0,0
3614,2010,Venezuela (Bolivarian Republic of),Sweden,6,10,0,0,0
3615,2010,Yemen,Sweden,178,143,0,0,0
3616,2010,Zimbabwe,Sweden,33,5,0,0,0
3617,2010,Stateless,Sweden,3858,831,0,0,0
3618,2010,Unknown,Sweden,666,721,0,0,0
3619,2010,Afghanistan,Switzerland,1929,923,0,0,0
3620,2010,Albania,Switzerland,62,10,0,0,0
3621,2010,Algeria,Switzerland,204,168,0,0,0
3622,2010,Angola,Switzerland,1440,69,0,0,0
3623,2010,Egypt,Switzerland,43,24,0,0,0
3624,2010,Armenia,Switzerland,81,79,0,0,0
3625,2010,Austria,Switzerland,5,0,0,0,0
3626,2010,Azerbaijan,Switzerland,64,26,0,0,0
3627,2010,Bahrain,Switzerland,0,5,0,0,0
3628,2010,Burundi,Switzerland,81,0,0,0,0
3629,2010,Benin,Switzerland,24,6,0,0,0
3630,2010,Bangladesh,Switzerland,54,25,0,0,0
3631,2010,Bhutan,Switzerland,0,8,0,0,0
3632,2010,Burkina Faso,Switzerland,10,9,0,0,0
3633,2010,Belarus,Switzerland,29,30,0,0,0
3634,2010,Bolivia (Plurinational State of),Switzerland,11,0,0,0,0
3635,2010,Brazil,Switzerland,7,0,0,0,0
3636,2010,Bosnia and Herzegovina,Switzerland,3370,116,65,0,0
3637,2010,Bulgaria,Switzerland,12,7,0,0,0
3638,2010,Cambodia,Switzerland,398,0,0,0,0
3639,2010,Central African Rep.,Switzerland,7,0,0,0,0
3640,2010,Chad,Switzerland,46,0,0,0,0
3641,2010,China,Switzerland,1400,305,0,0,0
3642,2010,Chile,Switzerland,15,0,0,0,0
3643,2010,Cameroon,Switzerland,153,61,0,0,0
3644,2010,Congo,Switzerland,86,10,0,0,0
3645,2010,Dem. Rep. of the Congo,Switzerland,1416,208,0,0,0
3646,2010,Colombia,Switzerland,310,27,0,0,0
3647,2010,Cuba,Switzerland,44,9,0,0,0
3648,2010,Czechia,Switzerland,11,0,0,0,0
3649,2010,Dominican Rep.,Switzerland,5,0,0,0,0
3650,2010,Ecuador,Switzerland,5,11,0,0,0
3651,2010,Equatorial Guinea,Switzerland,0,5,0,0,0
3652,2010,Eritrea,Switzerland,6859,1234,0,0,0
3653,2010,Ethiopia,Switzerland,601,245,0,0,0
3654,2010,France,Switzerland,5,0,0,0,0
3655,2010,Gabon,Switzerland,5,5,0,0,0
3656,2010,Gambia,Switzerland,30,93,0,0,0
3657,2010,Palestinian,Switzerland,88,117,0,0,0
3658,2010,Georgia,Switzerland,76,133,0,0,0
3659,2010,Ghana,Switzerland,5,65,0,0,0
3660,2010,Guinea-Bissau,Switzerland,13,49,0,0,0
3661,2010,Guinea,Switzerland,76,126,0,0,0
3662,2010,Haiti,Switzerland,0,5,0,0,0
3663,2010,Croatia,Switzerland,50,5,0,0,0
3664,2010,Hungary,Switzerland,14,0,0,0,0
3665,2010,Cote d'Ivoire,Switzerland,114,64,0,0,0
3666,2010,India,Switzerland,32,11,0,0,0
3667,2010,Iran (Islamic Rep. of),Switzerland,1265,584,0,0,0
3668,2010,Iraq,Switzerland,4563,642,0,0,0
3669,2010,Italy,Switzerland,5,0,0,0,0
3670,2010,Jordan,Switzerland,24,0,0,0,0
3671,2010,Kazakhstan,Switzerland,14,10,0,0,0
3672,2010,Kenya,Switzerland,32,8,0,0,0
3673,2010,Kyrgyzstan,Switzerland,15,20,0,0,0
3674,2010,Dem. People's Rep. of Korea,Switzerland,5,0,0,0,0
3675,2010,Lao People's Dem. Rep.,Switzerland,160,0,0,0,0
3676,2010,Liberia,Switzerland,47,34,0,0,0
3677,2010,Libya,Switzerland,264,22,0,0,0
3678,2010,Lebanon,Switzerland,50,11,0,0,0
3679,2010,Sri Lanka,Switzerland,3275,2002,0,0,0
3680,2010,Latvia,Switzerland,5,0,0,0,0
3681,2010,Madagascar,Switzerland,5,0,0,0,0
3682,2010,Mauritania,Switzerland,5,19,0,0,0
3683,2010,North Macedonia,Switzerland,151,124,0,0,0
3684,2010,Rep. of Moldova,Switzerland,10,5,0,0,0
3685,2010,Maldives,Switzerland,5,0,0,0,0
3686,2010,Mali,Switzerland,10,14,0,0,0
3687,2010,Malaysia,Switzerland,5,0,0,0,0
3688,2010,Mongolia,Switzerland,44,87,0,0,0
3689,2010,Morocco,Switzerland,29,64,0,0,0
3690,2010,Mozambique,Switzerland,8,0,0,0,0
3691,2010,Montenegro,Switzerland,29,17,0,0,0
3692,2010,Myanmar,Switzerland,35,5,0,0,0
3693,2010,Nepal,Switzerland,8,31,0,0,0
3694,2010,Niger,Switzerland,10,21,0,0,0
3695,2010,Nigeria,Switzerland,66,548,0,0,0
3696,2010,Pakistan,Switzerland,114,92,0,0,0
3697,2010,Peru,Switzerland,12,0,0,0,0
3698,2010,Poland,Switzerland,7,6,0,0,0
3699,2010,Portugal,Switzerland,5,0,0,0,0
3700,2010,Romania,Switzerland,35,17,0,0,0
3701,2010,South Africa,Switzerland,5,5,0,0,0
3702,2010,Russian Federation,Switzerland,546,230,0,0,0
3703,2010,Rwanda,Switzerland,204,7,0,0,0
3704,2010,Serbia and Kosovo: S/RES/1244 (1999),Switzerland,5288,1251,0,0,0
3705,2010,Senegal,Switzerland,8,33,0,0,0
3706,2010,Sierra Leone,Switzerland,41,29,0,0,0
3707,2010,Somalia,Switzerland,4092,408,0,0,0
3708,2010,Viet Nam,Switzerland,1484,5,0,0,0
3709,2010,Sudan,Switzerland,154,79,0,0,0
3710,2010,Slovakia,Switzerland,5,5,0,0,0
3711,2010,Syrian Arab Rep.,Switzerland,694,859,0,0,0
3712,2010,United Rep. of Tanzania,Switzerland,10,5,0,0,0
3713,2010,Tajikistan,Switzerland,5,5,0,0,0
3714,2010,Turkmenistan,Switzerland,11,0,0,0,0
3715,2010,Togo,Switzerland,623,97,0,0,0
3716,2010,Tunisia,Switzerland,574,162,0,0,0
3717,2010,Türkiye,Switzerland,4557,653,0,0,0
3718,2010,Uganda,Switzerland,34,15,0,0,0
3719,2010,Ukraine,Switzerland,29,12,0,0,0
3720,2010,Uzbekistan,Switzerland,44,15,0,0,0
3721,2010,Western Sahara,Switzerland,5,0,0,0,0
3722,2010,Yemen,Switzerland,246,67,0,0,0
3723,2010,Zimbabwe,Switzerland,13,10,0,0,0
3724,2010,Stateless,Switzerland,104,6,0,0,0
3725,2010,Unknown,Switzerland,430,250,0,0,0
3726,2010,Afghanistan,Syrian Arab Rep.,1611,541,0,0,0
3727,2010,Algeria,Syrian Arab Rep.,0,20,0,0,0
3728,2010,Egypt,Syrian Arab Rep.,14,28,0,0,0
3729,2010,Burundi,Syrian Arab Rep.,6,0,0,0,0
3730,2010,Burkina Faso,Syrian Arab Rep.,0,5,0,0,0
3731,2010,Bosnia and Herzegovina,Syrian Arab Rep.,0,5,0,0,0
3732,2010,Chad,Syrian Arab Rep.,0,8,0,0,0
3733,2010,Congo,Syrian Arab Rep.,0,5,0,0,0
3734,2010,Dem. Rep. of the Congo,Syrian Arab Rep.,9,0,0,0,0
3735,2010,Colombia,Syrian Arab Rep.,0,5,0,0,0
3736,2010,Eritrea,Syrian Arab Rep.,60,19,0,0,0
3737,2010,Ethiopia,Syrian Arab Rep.,7,49,0,0,0
3738,2010,Palestinian,Syrian Arab Rep.,33,42,0,0,0
3739,2010,Cote d'Ivoire,Syrian Arab Rep.,5,5,0,0,0
3740,2010,Iran (Islamic Rep. of),Syrian Arab Rep.,196,130,0,0,0
3741,2010,Iraq,Syrian Arab Rep.,1000000,623,194,0,0
3742,2010,Jordan,Syrian Arab Rep.,49,28,0,0,0
3743,2010,Kuwait,Syrian Arab Rep.,5,0,0,0,0
3744,2010,Libya,Syrian Arab Rep.,5,5,0,0,0
3745,2010,Lebanon,Syrian Arab Rep.,18,0,0,0,0
3746,2010,Morocco,Syrian Arab Rep.,5,5,0,0,0
3747,2010,Pakistan,Syrian Arab Rep.,11,39,0,0,0
3748,2010,Russian Federation,Syrian Arab Rep.,5,5,0,0,0
3749,2010,Saudi Arabia,Syrian Arab Rep.,5,0,0,0,0
3750,2010,Somalia,Syrian Arab Rep.,2762,336,0,0,0
3751,2010,Sudan,Syrian Arab Rep.,539,395,0,0,0
3752,2010,Tunisia,Syrian Arab Rep.,0,18,0,0,0
3753,2010,Türkiye,Syrian Arab Rep.,7,0,0,0,0
3754,2010,Uzbekistan,Syrian Arab Rep.,0,5,0,0,0
3755,2010,Yemen,Syrian Arab Rep.,58,90,0,0,0
3756,2010,Stateless,Syrian Arab Rep.,61,24,0,0,0
3757,2010,Burundi,United Rep. of Tanzania,47350,16,1012,0,0
3758,2010,Dem. Rep. of the Congo,United Rep. of Tanzania,60186,1197,0,0,0
3759,2010,Rwanda,United Rep. of Tanzania,0,22,0,0,0
3760,2010,Somalia,United Rep. of Tanzania,1488,0,0,0,0
3761,2010,Sudan,United Rep. of Tanzania,0,5,0,0,0
3762,2010,United Rep. of Tanzania,United Rep. of Tanzania,0,0,0,0,0
3763,2010,Uganda,United Rep. of Tanzania,0,6,0,0,0
3764,2010,Unknown,United Rep. of Tanzania,262,0,0,0,0
3765,2010,Bangladesh,Thailand,0,7,0,0,0
3766,2010,Cambodia,Thailand,30,51,0,0,0
3767,2010,China,Thailand,61,85,0,0,0
3768,2010,Dem. Rep. of the Congo,Thailand,15,58,0,0,0
3769,2010,Ethiopia,Thailand,0,5,0,0,0
3770,2010,Palestinian,Thailand,14,5,0,0,0
3771,2010,Guinea,Thailand,0,20,0,0,0
3772,2010,Cote d'Ivoire,Thailand,15,5,0,0,0
3773,2010,India,Thailand,0,5,0,0,0
3774,2010,Iran (Islamic Rep. of),Thailand,13,28,0,0,0
3775,2010,Iraq,Thailand,76,29,0,0,0
3776,2010,Kuwait,Thailand,0,5,0,0,0
3777,2010,Lao People's Dem. Rep.,Thailand,149,8,0,0,0
3778,2010,Liberia,Thailand,0,19,0,0,0
3779,2010,Sri Lanka,Thailand,350,364,0,0,0
3780,2010,Myanmar,Thailand,95718,8962,0,0,0
3781,2010,Nepal,Thailand,17,5,0,0,0
3782,2010,Nigeria,Thailand,0,5,0,0,0
3783,2010,Pakistan,Thailand,60,395,0,0,0
3784,2010,Rwanda,Thailand,5,0,0,0,0
3785,2010,Somalia,Thailand,122,17,0,0,0
3786,2010,Viet Nam,Thailand,21,149,0,0,0
3787,2010,Uganda,Thailand,0,6,0,0,0
3788,2010,Stateless,Thailand,0,0,0,0,0
3789,2010,Afghanistan,Tajikistan,3126,1607,38,0,0
3790,2010,Iraq,Tajikistan,5,0,0,0,0
3791,2010,Kyrgyzstan,Tajikistan,0,47,0,0,0
3792,2010,Stateless,Tajikistan,0,0,0,0,0
3793,2010,Afghanistan,Turkmenistan,30,0,0,0,0
3794,2010,Armenia,Turkmenistan,5,0,0,0,0
3795,2010,Azerbaijan,Turkmenistan,24,0,0,0,0
3796,2010,Russian Federation,Turkmenistan,5,0,0,0,0
3797,2010,Stateless,Turkmenistan,0,0,0,0,0
3798,2010,Burundi,Togo,9,0,0,0,0
3799,2010,Central African Rep.,Togo,11,0,0,0,0
3800,2010,Chad,Togo,15,5,0,0,0
3801,2010,Congo,Togo,20,8,0,0,0
3802,2010,Dem. Rep. of the Congo,Togo,76,82,0,0,0
3803,2010,Ghana,Togo,13575,0,0,0,0
3804,2010,Cote d'Ivoire,Togo,66,44,5,0,0
3805,2010,Iraq,Togo,5,0,0,0,0
3806,2010,Liberia,Togo,6,0,0,0,0
3807,2010,Sri Lanka,Togo,5,0,0,0,0
3808,2010,Nigeria,Togo,18,0,0,0,0
3809,2010,Rwanda,Togo,245,5,0,0,0
3810,2010,Bangladesh,Trinidad and Tobago,0,5,0,0,0
3811,2010,Colombia,Trinidad and Tobago,5,0,0,0,0
3812,2010,Cuba,Trinidad and Tobago,0,5,0,0,0
3813,2010,Ethiopia,Trinidad and Tobago,0,7,0,0,0
3814,2010,Gambia,Trinidad and Tobago,0,5,0,0,0
3815,2010,Guinea,Trinidad and Tobago,0,5,0,0,0
3816,2010,Haiti,Trinidad and Tobago,5,0,0,0,0
3817,2010,Cote d'Ivoire,Trinidad and Tobago,0,7,0,0,0
3818,2010,Iran (Islamic Rep. of),Trinidad and Tobago,5,0,0,0,0
3819,2010,Liberia,Trinidad and Tobago,5,9,0,0,0
3820,2010,Nigeria,Trinidad and Tobago,0,21,0,0,0
3821,2010,Senegal,Trinidad and Tobago,0,10,0,0,0
3822,2010,Sierra Leone,Trinidad and Tobago,0,7,0,0,0
3823,2010,Sudan,Trinidad and Tobago,0,5,0,0,0
3824,2010,Togo,Trinidad and Tobago,0,5,0,0,0
3825,2010,Zimbabwe,Trinidad and Tobago,0,5,0,0,0
3826,2010,Algeria,Tunisia,21,0,5,0,0
3827,2010,Burundi,Tunisia,5,0,0,0,0
3828,2010,Central African Rep.,Tunisia,5,0,0,0,0
3829,2010,Dem. Rep. of the Congo,Tunisia,0,5,0,0,0
3830,2010,Palestinian,Tunisia,16,0,0,0,0
3831,2010,Guinea,Tunisia,0,5,0,0,0
3832,2010,Cote d'Ivoire,Tunisia,15,14,0,0,0
3833,2010,Iran (Islamic Rep. of),Tunisia,6,0,0,0,0
3834,2010,Iraq,Tunisia,6,0,0,0,0
3835,2010,Rwanda,Tunisia,7,0,0,0,0
3836,2010,Syrian Arab Rep.,Tunisia,5,0,0,0,0
3837,2010,Afghanistan,Türkiye,1491,1956,0,0,0
3838,2010,Algeria,Türkiye,0,8,0,0,0
3839,2010,Egypt,Türkiye,6,5,0,0,0
3840,2010,Bangladesh,Türkiye,0,14,0,0,0
3841,2010,China,Türkiye,5,43,0,0,0
3842,2010,Cameroon,Türkiye,0,8,0,0,0
3843,2010,Dem. Rep. of the Congo,Türkiye,12,59,0,0,0
3844,2010,Eritrea,Türkiye,50,35,0,0,0
3845,2010,Ethiopia,Türkiye,21,38,0,0,0
3846,2010,Palestinian,Türkiye,64,78,0,0,0
3847,2010,Guinea,Türkiye,0,26,0,0,0
3848,2010,Cote d'Ivoire,Türkiye,5,6,0,0,0
3849,2010,India,Türkiye,0,5,0,0,0
3850,2010,Iran (Islamic Rep. of),Türkiye,1911,2706,0,0,0
3851,2010,Iraq,Türkiye,5277,600,0,0,0
3852,2010,Jordan,Türkiye,5,10,0,0,0
3853,2010,Kazakhstan,Türkiye,0,5,0,0,0
3854,2010,Kyrgyzstan,Türkiye,0,245,0,0,0
3855,2010,Kuwait,Türkiye,0,5,0,0,0
3856,2010,Liberia,Türkiye,5,0,0,0,0
3857,2010,Libya,Türkiye,0,5,0,0,0
3858,2010,Lebanon,Türkiye,0,5,0,0,0
3859,2010,Sri Lanka,Türkiye,30,13,0,0,0
3860,2010,Morocco,Türkiye,6,20,0,0,0
3861,2010,Myanmar,Türkiye,0,14,0,0,0
3862,2010,Nigeria,Türkiye,5,13,0,0,0
3863,2010,Pakistan,Türkiye,0,45,0,0,0
3864,2010,Philippines,Türkiye,0,5,0,0,0
3865,2010,Russian Federation,Türkiye,5,5,0,0,0
3866,2010,Rwanda,Türkiye,0,8,0,0,0
3867,2010,Senegal,Türkiye,0,5,0,0,0
3868,2010,Sierra Leone,Türkiye,0,11,0,0,0
3869,2010,Somalia,Türkiye,932,335,0,0,0
3870,2010,Sudan,Türkiye,130,76,0,0,0
3871,2010,Syrian Arab Rep.,Türkiye,9,65,0,0,0
3872,2010,United Rep. of Tanzania,Türkiye,0,5,0,0,0
3873,2010,Tajikistan,Türkiye,0,45,0,0,0
3874,2010,Turkmenistan,Türkiye,0,8,0,0,0
3875,2010,Tunisia,Türkiye,5,5,0,0,0
3876,2010,Uzbekistan,Türkiye,45,138,0,0,0
3877,2010,Stateless,Türkiye,6,21,0,0,0
3878,2010,Afghanistan,United Arab Emirates,5,16,0,0,0
3879,2010,Eritrea,United Arab Emirates,8,0,0,0,0
3880,2010,Ethiopia,United Arab Emirates,0,5,0,0,0
3881,2010,Palestinian,United Arab Emirates,11,7,0,0,0
3882,2010,Iran (Islamic Rep. of),United Arab Emirates,10,14,0,0,0
3883,2010,Iraq,United Arab Emirates,432,14,0,0,0
3884,2010,Pakistan,United Arab Emirates,5,0,0,0,0
3885,2010,Somalia,United Arab Emirates,19,0,0,0,0
3886,2010,Sudan,United Arab Emirates,14,13,0,0,0
3887,2010,Syrian Arab Rep.,United Arab Emirates,34,9,0,0,0
3888,2010,Tunisia,United Arab Emirates,0,10,0,0,0
3889,2010,Burundi,Uganda,4950,1653,8,0,0
3890,2010,Bangladesh,Uganda,0,7,0,0,0
3891,2010,Central African Rep.,Uganda,9,0,0,0,0
3892,2010,Chad,Uganda,5,8,0,0,0
3893,2010,Congo,Uganda,5,0,0,0,0
3894,2010,Dem. Rep. of the Congo,Uganda,81804,5281,6177,0,0
3895,2010,Eritrea,Uganda,3490,2433,0,0,0
